@relation 'River Round 1'

@attribute playersLeft numeric
@attribute position numeric
@attribute rank numeric
@attribute playersStreet numeric
@attribute pot numeric
@attribute chips numeric
@attribute chipsBets numeric
@attribute action string

@data
3,1,744533,2,300,4728,140,c:40
2,1,391020,2,200,4668,100,c:40
3,1,397205,2,260,4618,120,c:40
3,1,395358,2,200,4638,80,c:40
3,1,1485175,2,360,4598,180,c:40
4,3,1485182,2,340,4898,160,c:40
4,1,744689,3,500,5058,160,c:0
3,1,744651,2,320,4318,140,c:40
3,2,744401,2,250,4538,120,c:40
3,1,744154,2,620,4413,220,r:40
3,2,393062,2,320,4403,120,c:40
3,1,1485179,2,400,4283,160,r:80
3,1,390811,2,200,18543,80,c:40
2,1,744568,2,240,18433,120,c:40
3,1,399287,2,320,16836,120,c:40
4,1,395191,2,360,16726,140,c:40
4,2,2227897,2,640,16786,260,r:80
5,3,744671,2,400,17536,140,c:40
6,5,743104,2,420,18116,120,c:40
3,1,1485183,2,360,17326,160,c:40
2,1,1485183,2,440,17256,220,r:80
2,1,744288,2,200,17426,100,c:40
2,1,394501,2,200,17706,100,c:40
2,1,743454,2,160,17686,80,c:40
2,1,375302,2,160,17726,80,c:40
2,1,1115567,2,400,17746,200,r:80
2,1,743987,2,280,18056,140,c:40
3,1,2222051,2,500,19202,240,c:40
2,1,390486,2,320,19142,160,c:40
2,1,377640,0,120,18862,60,Q:0
6,4,743638,2,350,19013,160,c:40
5,2,744327,2,260,18823,120,c:40
3,1,1485184,2,300,22366,140,c:40
3,1,744755,2,220,22426,100,c:40
3,1,743988,2,260,19159,120,c:40
2,1,2193491,2,320,21669,160,r:80
3,2,744548,2,400,21195,180,c:40
3,1,743661,2,300,21015,140,c:40
4,1,1485179,2,240,23523,120,c:40
4,1,396359,2,280,22743,140,c:40
4,3,1115863,2,380,22503,160,c:40
4,2,386654,2,350,22018,140,c:40
4,1,397275,2,560,21878,200,c:40
4,1,1485176,2,560,22168,220,r:80
2,1,399653,2,280,22808,140,c:40
2,1,744218,2,240,22768,120,c:40
4,4,2227915,2,840,4963,300,c:40
5,2,1115876,2,340,5793,160,r:80
5,1,744310,2,400,5693,140,c:40
5,2,744621,2,360,5353,160,c:40
3,1,744737,2,260,5643,120,c:40
3,1,1115383,2,280,6403,140,c:40
4,2,1115902,2,440,6023,220,c:40
5,2,1113976,2,370,5883,160,c:40
6,1,744713,2,260,5743,120,c:40
4,2,393232,2,440,1744,160,c:40
4,1,1485183,2,580,3172,200,c:40
2,1,744028,2,120,3397,60,c:40
5,3,2227817,2,390,2127,180,c:40
5,1,744584,2,340,2102,140,c:40
3,1,388445,2,380,2677,180,r:80
4,3,2162747,2,490,2577,220,c:40
4,3,395246,2,310,2197,140,c:40
3,1,399104,2,360,1947,160,c:40
6,3,393022,3,440,2087,140,c:0
7,2,744753,2,410,1817,180,c:40
4,1,388669,2,220,1867,100,c:40
4,3,2222614,2,420,2327,200,c:40
4,2,399655,2,290,2497,140,c:40
4,1,744631,2,240,2072,100,c:40
4,2,394891,2,370,1992,180,c:40
3,2,744584,2,290,2132,140,c:40
3,1,1485184,2,600,1972,300,r:80
7,2,379699,2,290,2566,100,c:40
6,3,1485176,2,600,2616,220,c:40
3,2,391050,2,360,2771,160,c:40
8,2,744661,2,320,2851,140,c:40
9,2,1116043,2,400,2981,180,c:40
7,2,744203,2,360,3101,160,c:40
6,1,395441,2,300,4186,140,c:40
7,3,394346,3,740,3966,180,c:40
6,3,2224982,2,310,4541,140,c:40
9,1,1485183,3,540,4246,140,c:0
8,5,2215657,2,430,6426,180,c:40
9,2,386090,3,420,6256,120,c:0
8,2,1115046,2,670,6266,300,r:80
2,1,395218,2,240,7996,120,c:40
4,2,395243,2,300,7806,140,c:40
3,3,1114046,2,340,7936,160,c:40
3,1,396908,2,300,8056,120,c:40
4,2,1485181,2,500,8046,240,r:80
2,1,395439,2,120,8451,60,c:40
4,2,1115381,2,420,8846,180,c:40
5,5,1485183,2,1050,9171,520,r:80
5,1,744457,2,340,9096,140,c:40
5,2,2194222,2,480,9006,200,c:40
4,1,1485180,2,480,8891,200,c:40
3,1,397627,2,560,9361,200,c:40
7,2,743624,2,380,8691,180,c:40
4,1,391050,2,280,9131,140,c:40
4,1,393204,2,480,9071,240,c:40
3,2,744013,2,170,9251,80,c:40
3,1,744392,2,300,9336,140,c:40
4,3,1114875,2,270,9607,120,c:40
5,1,384050,2,200,9457,80,c:40
8,6,744688,3,680,9522,220,c:0
9,7,2227921,2,890,9272,300,r:80
7,6,382073,2,450,10022,160,c:40
8,4,377851,2,410,10002,140,c:40
4,3,2194231,3,760,10322,220,c:40
5,4,2222433,2,470,9942,220,c:40
4,2,744520,2,320,11022,140,c:40
8,2,744755,2,410,6987,200,c:40
7,1,382077,2,560,30438,200,c:40
7,4,744389,2,320,29998,140,c:40
7,3,744742,2,490,25241,180,c:40
9,2,1485182,2,130,24821,60,c:40
9,1,394711,2,360,24551,140,c:40
7,3,1115365,2,400,24661,160,c:40
7,2,744014,2,290,24901,140,c:40
8,3,2222546,2,420,24401,160,c:40
7,1,744214,3,580,24341,160,c:0
8,6,743843,2,430,24101,180,c:40
5,4,397274,2,450,25266,180,c:40
5,1,744221,2,300,25046,140,c:40
7,3,2162916,2,430,25751,200,c:40
7,2,1115018,3,890,25981,280,c:0
4,2,395437,3,480,27001,160,c:0
4,1,379838,2,320,26941,140,c:40
4,3,399233,2,430,27021,200,c:40
5,2,393231,2,290,27711,140,c:40
6,2,744002,2,290,28251,140,c:40
4,2,744727,2,330,30090,140,c:40
4,1,743669,2,480,29420,200,c:40
3,1,1485175,2,340,52019,140,c:40
2,1,384459,2,200,50541,100,c:40
3,1,377838,2,280,50185,140,c:40
5,2,2227822,2,350,50195,140,c:40
5,3,2218023,2,960,50335,300,c:40
3,2,388302,2,330,51655,160,c:40
3,1,744166,2,360,51795,160,c:40
3,2,2132170,2,320,52070,140,c:40
3,1,384457,2,220,54160,100,c:40
6,1,744587,2,400,54040,140,c:40
4,2,395246,2,400,53495,160,c:40
7,2,743942,2,300,53940,140,c:40
8,1,2189435,2,660,54160,200,c:40
4,2,744034,2,370,57571,180,c:40
4,1,744522,2,200,57761,100,c:40
4,2,382248,2,250,57451,120,c:40
3,2,393245,2,330,58504,160,c:40
3,1,397270,2,380,58294,180,c:40
3,3,2227801,2,400,58534,180,c:40
5,2,395244,2,580,60134,220,c:40
4,3,1115368,2,420,60954,200,c:40
4,2,744171,2,300,60754,140,c:40
6,4,743857,3,1050,61056,300,c:0
9,2,1485181,2,450,60536,220,c:40
9,1,306465,2,700,60766,220,c:40
8,2,744650,2,710,61226,220,c:40
4,4,2189421,2,650,61436,300,r:80
4,3,2227759,2,480,70305,220,c:40
7,3,2189450,4,1470,72130,360,c:0
6,1,1485184,3,800,71720,220,r:40
6,3,744015,3,570,72160,180,c:0
6,3,399103,2,1010,73185,420,r:80
7,4,374939,2,580,72965,180,c:40
7,1,2153763,2,700,73075,220,c:40
6,2,388834,2,630,73655,220,c:40
6,4,397627,2,410,73705,160,c:40
4,2,744366,2,370,73745,180,r:80
4,4,2191852,2,640,73865,280,c:40
4,1,743973,3,480,74005,160,c:0
4,2,1114367,2,600,73850,240,r:80
4,3,395232,3,520,74130,160,c:0
4,2,1114327,2,530,73970,260,r:80
3,2,743117,2,170,73155,80,c:40
3,2,1485179,2,440,71842,200,r:80
3,2,386627,2,320,72452,140,c:40
3,1,388849,2,360,72482,180,c:40
8,4,381699,2,630,65742,220,c:40
2,1,382233,2,320,60393,160,c:40
2,1,744530,2,240,60063,120,c:40
2,2,388851,2,520,60023,260,c:40
2,1,744624,2,440,59733,220,r:80
2,2,1114523,2,440,59953,220,c:40
2,1,743794,2,280,59393,140,c:40
4,1,399470,3,660,59561,200,c:40
7,1,380051,2,180,59898,80,c:40
4,1,1114876,2,480,60188,200,r:80
6,2,1115215,2,460,60893,220,r:80
7,5,744683,2,330,60833,140,c:40
2,1,744363,2,320,58203,160,c:40
7,4,743859,2,270,58234,120,c:40
6,3,744284,3,450,58384,140,c:0
6,1,1485184,2,360,57066,180,c:40
4,1,2227822,2,340,56036,160,c:40
4,2,1115496,2,380,55876,140,c:40
4,2,744033,2,300,55746,140,c:40
4,1,744335,2,320,55606,140,c:40
4,1,386092,2,240,56126,120,c:40
4,2,380059,2,330,2266,160,c:40
4,1,399626,2,560,2106,240,c:40
7,6,1114042,2,570,2221,220,r:80
8,3,1115904,2,770,3245,220,c:40
4,1,743950,2,200,3135,80,c:40
5,4,2220348,2,930,3225,360,r:80
7,1,744559,2,460,3735,200,c:40
6,5,743298,2,390,3148,180,c:40
3,1,399468,2,440,2688,220,c:40
7,3,744366,2,350,2408,160,c:40
6,2,1115380,2,550,2248,240,r:80
7,3,395245,2,620,2558,220,c:40
8,8,397274,3,1180,1993,360,c:0
9,2,1485182,2,930,1583,280,r:80
9,1,1485184,2,340,1383,160,r:80
7,3,2227900,2,520,2572,240,r:80
7,1,744392,2,540,2832,220,c:40
9,3,744766,2,350,3002,120,c:40
7,2,743479,3,610,2767,200,c:0
6,5,1114314,2,510,3937,240,c:40
5,1,399648,2,280,4037,140,c:40
5,5,1485184,2,560,4177,220,r:80
8,2,744622,2,400,6332,160,c:40
6,2,2224797,2,450,6932,220,r:80
7,1,744012,3,360,7412,100,c:0
7,5,743644,3,410,7552,120,c:0
7,1,744658,2,380,7722,140,c:40
7,5,744392,2,330,7882,140,c:40
5,4,744480,2,510,7287,220,r:80
2,2,744015,2,280,7237,140,c:40
3,1,744709,2,220,7842,100,c:40
8,6,2220418,2,470,7017,200,c:40
8,1,388851,2,340,6997,160,c:40
7,1,2227858,2,540,6757,220,c:40
6,3,1116056,2,830,6507,380,r:80
6,1,392473,3,380,38928,120,c:40
6,2,384401,2,140,38908,60,c:40
5,2,744755,3,720,38233,240,c:0
9,3,397613,2,430,37463,160,c:40
3,2,744348,2,420,50236,180,c:40
4,1,743973,2,380,49256,180,c:40
4,1,1114962,2,440,49026,140,c:40
9,5,743298,2,310,50924,120,c:40
6,5,743958,2,510,1840,240,c:40
9,4,1115213,2,550,1690,260,r:80
7,2,743647,2,260,1547,120,c:40
9,1,1115550,2,740,2217,220,c:40
9,3,399472,2,570,2967,240,c:40
8,5,396880,2,570,3452,280,c:40
9,2,388472,2,280,2842,120,c:40
8,6,1485184,2,390,2872,180,c:40
9,1,743113,2,340,2372,140,c:40
6,1,744383,2,540,2152,260,c:40
9,5,744288,2,430,2472,200,c:40
9,2,744138,2,380,2272,160,c:40
7,1,393247,2,380,2052,160,c:40
9,1,392862,2,480,1482,180,c:40
4,1,2160730,2,320,862,160,r:80
6,6,394696,2,450,1602,180,c:40
5,2,399641,3,720,2768,200,c:40
4,2,2222546,2,710,2818,320,r:80
9,7,1485184,2,730,2301,280,c:40
8,3,744561,2,330,2326,140,c:40
4,2,743116,2,280,1696,120,c:40
9,2,390445,2,270,2816,120,c:40
9,2,744651,2,370,3496,140,c:40
8,7,1485180,2,1370,2600,520,r:80
6,2,396894,2,820,3115,320,c:40
7,3,743793,2,390,2675,120,c:40
7,3,2227777,2,480,1836,220,r:80
7,2,380021,2,450,2096,220,c:40
7,6,744558,2,350,2478,160,c:40
9,8,368333,2,430,2248,200,c:40
8,6,743612,2,410,1713,160,c:40
9,6,744387,2,800,2052,220,c:40
9,2,395232,3,850,2632,220,c:0
9,3,743618,2,390,2334,140,c:40
8,4,388853,2,290,2254,120,c:40
9,4,744375,2,600,1924,160,c:40
7,1,2227787,2,300,2284,140,c:40
7,2,388836,2,330,17184,160,c:40
3,1,1114045,2,420,17314,200,c:40
7,2,397274,3,930,35495,260,c:40
9,7,743469,2,490,69284,160,c:40
7,2,390952,2,350,67732,160,c:40
7,1,1485184,2,660,67572,240,r:80
6,2,2008591,2,550,72484,220,c:40
6,2,399105,2,370,73494,160,c:40
8,7,2217855,2,390,6193,180,c:40
8,5,1115863,2,590,6583,260,c:40
4,2,1485182,2,250,7883,120,c:40
4,1,1485183,2,420,8388,200,r:80
4,1,744637,3,540,7623,180,c:0
8,1,744017,2,500,8573,160,c:40
8,8,744542,2,550,9023,200,c:40
2,1,395373,2,280,10207,140,c:40
2,1,394853,2,280,10307,140,c:40
3,1,1485183,2,460,10217,220,c:40
5,3,744559,2,290,10797,120,c:40
6,5,744349,2,330,10597,140,c:40
6,3,743495,2,520,10357,240,r:80
6,1,397620,2,380,10027,180,c:40
6,1,2132145,3,1100,10487,340,c:0
6,5,384387,2,270,11247,120,c:40
8,2,394346,2,460,12057,180,c:40
7,1,386051,2,520,12337,180,c:40
8,2,368517,2,330,12102,160,c:40
8,1,2227848,3,680,12052,220,c:0
7,1,743804,2,480,13052,140,c:40
9,4,1114819,3,520,13312,160,c:0
9,3,744703,3,450,13672,140,c:40
3,1,1115734,2,240,14377,120,c:40
5,5,1115377,2,650,14587,300,r:80
3,1,397598,2,280,14537,140,c:40
3,1,394880,2,240,14757,120,c:40
3,1,744401,2,280,14757,140,c:40
3,1,744583,2,240,14597,120,c:40
3,2,392851,2,260,14457,120,c:40
2,1,2227843,2,280,14247,140,c:40
3,1,399289,2,440,14187,220,r:80
3,2,744572,2,320,13877,140,c:40
3,1,1115733,2,380,13737,180,c:40
3,2,743794,2,250,13557,120,c:40
3,1,395232,2,420,13622,200,c:40
3,2,744587,2,260,13422,120,c:40
2,1,393241,2,280,13602,140,c:40
3,3,2191645,2,370,13162,180,c:40
3,1,744145,2,280,12982,140,c:40
3,1,1114496,2,260,12092,120,c:40
3,2,744028,2,420,12362,180,c:40
3,3,744339,2,450,12672,220,c:40
3,1,744158,3,420,12212,140,c:0
3,1,1115059,2,500,12682,180,c:40
2,2,744690,2,480,12042,240,c:40
2,2,2227769,2,480,11972,240,r:80
2,2,1114549,2,400,12312,200,c:40
2,1,380049,2,120,12112,60,c:40
2,2,744746,2,440,12242,220,c:40
2,2,1114016,2,360,12412,180,r:80
2,1,744366,2,360,12742,180,c:40
2,1,744496,2,320,12922,160,c:40
2,1,368503,2,320,13342,160,c:40
3,1,1115365,2,480,12962,220,r:80
3,1,375656,2,420,14032,200,c:40
3,1,744580,2,260,13402,120,c:40
4,1,386105,2,300,13712,140,c:40
4,1,397088,3,420,14712,140,c:40
4,2,398922,2,370,14832,160,c:40
4,1,1485181,2,500,14892,220,r:80
3,2,2222754,2,400,14507,200,r:80
3,1,1485183,2,400,13997,200,c:40
3,1,1485182,2,320,14437,140,c:40
3,1,744167,2,380,14497,140,c:40
3,3,388640,2,300,14247,140,c:40
2,1,744659,2,320,14147,160,c:40
2,1,2227889,2,640,14527,320,r:80
2,2,1485183,2,520,15007,260,c:40
2,1,393036,2,280,14277,140,c:40
3,1,1114871,2,320,14097,160,c:40
3,1,744496,2,280,14397,140,c:40
4,2,2227770,2,820,14897,280,r:80
4,2,381890,3,340,15317,100,c:0
6,2,2227809,2,660,20192,280,r:80
6,2,1114891,2,560,21772,260,r:80
7,1,742766,2,440,22752,200,r:80
4,1,2037139,2,280,22592,120,c:40
5,2,399612,2,360,2709,160,c:40
8,1,393241,2,480,2639,180,c:40
7,6,1485178,2,520,2579,180,c:40
6,2,1485176,2,440,2109,220,c:40
5,2,1485177,2,580,2259,240,c:40
8,1,2193309,2,500,2221,200,c:40
6,2,743454,2,570,1361,200,c:40
7,1,1485184,2,1240,1883,600,r:80
7,2,397599,2,690,2588,240,c:40
8,1,1115391,2,380,3568,180,c:40
9,7,744664,2,620,3038,240,c:40
8,3,2599140,2,660,2608,260,r:80
8,6,375305,2,350,3118,160,c:40
3,2,363926,2,290,4058,140,c:40
7,1,1485180,2,2060,4458,1020,r:80
6,1,1115563,2,360,9538,140,c:40
5,2,386611,2,250,9118,120,c:40
3,1,744767,2,480,9368,240,c:40
9,6,395412,2,500,9358,160,c:40
9,2,1485182,2,480,9368,180,c:40
9,4,381838,2,290,5184,120,c:40
5,2,744677,2,330,22328,160,c:40
7,2,388485,2,470,21853,180,c:40
5,3,744674,2,360,22053,160,c:40
6,1,1116059,3,680,10612,220,c:0
5,3,743486,2,550,10322,240,c:40
8,1,1114891,3,720,10062,180,c:0
7,7,1115551,3,780,10722,220,c:40
8,3,744179,2,330,11042,140,c:40
9,2,391036,2,390,3024,140,c:40
3,3,1485178,2,460,2159,220,c:40
3,2,394712,2,490,2289,240,c:40
3,1,743625,2,240,2049,120,c:40
4,4,397245,2,330,1859,160,c:40
3,2,2227763,2,480,2089,240,r:80
3,1,2070460,2,560,2299,240,c:40
3,2,744014,2,290,2209,140,c:40
3,1,386628,2,300,2019,140,c:40
3,2,397626,2,210,1879,100,c:40
2,1,743961,2,160,1764,80,c:40
3,1,2099007,2,280,1194,120,c:40
9,6,395416,2,510,2154,180,c:40
8,4,744559,2,410,1974,160,c:40
6,1,380050,2,340,1914,140,c:40
8,5,2227905,2,470,2054,180,c:40
9,3,743830,2,660,1994,200,c:40
8,7,1485184,2,1930,2324,580,r:80
8,1,1485179,2,540,2329,220,c:40
4,2,1485184,2,600,2407,300,r:80
4,1,744026,3,420,2447,140,c:40
2,1,399638,2,320,1827,160,c:40
4,1,1114384,2,580,2307,280,r:80
4,1,2227796,3,1200,3367,380,r:80
4,2,2227924,2,480,4037,240,c:40
4,1,744503,2,300,3997,140,c:40
2,2,2163269,2,440,4837,220,r:80
2,1,743608,2,280,5057,140,c:40
7,1,375668,2,360,3932,140,c:40
7,3,392500,2,520,5612,180,c:40
9,4,744319,3,480,6922,140,c:40
5,2,1115145,2,370,12887,180,c:40
5,2,744570,2,290,12877,140,c:40
2,1,2227812,2,360,17648,180,r:80
7,3,382220,2,360,2089,120,c:40
7,1,399470,2,380,1929,160,c:40
7,1,744383,2,600,2149,240,r:80
7,5,399289,2,390,2339,180,c:40
9,2,1485176,3,670,1849,220,r:80
7,2,393062,2,240,1714,100,c:40
6,3,744703,2,430,1394,160,c:40
6,2,391045,2,410,1464,200,c:40
6,4,386471,2,420,1524,160,c:40
5,2,743840,2,450,1714,200,c:40
7,3,743651,2,430,1714,180,c:40
7,1,2227890,2,420,2689,200,r:80
5,2,366334,2,220,3179,100,r:80
4,3,399655,2,310,3649,140,c:40
2,1,744755,2,280,2067,140,c:40
3,2,393232,2,410,1927,200,c:40
3,1,399641,2,240,2157,120,c:40
3,2,744028,2,290,2417,140,c:40
3,1,388485,2,280,2412,140,c:40
3,2,2125202,2,480,2522,240,c:40
3,1,744506,2,360,3102,180,c:40
3,2,744577,2,420,2912,180,c:40
6,5,2227850,2,720,3892,340,r:80
6,3,744753,2,310,4252,140,c:40
6,1,743129,2,320,3922,160,c:40
4,3,744118,2,310,3742,140,c:40
4,3,2227883,2,470,3732,220,r:80
7,3,398921,2,550,3402,220,c:40
8,1,1485184,2,380,3202,180,c:40
7,6,1485183,2,540,3652,180,c:40
9,3,743651,2,390,3452,180,c:40
9,3,1485178,2,940,3867,440,r:80
8,1,744509,2,540,3567,260,c:40
6,2,744401,2,320,2267,120,c:40
6,2,744765,2,570,2717,240,c:40
6,3,1115201,2,550,2427,260,c:40
9,2,1485183,2,450,3547,160,c:40
8,1,1114721,2,620,3387,180,r:80
8,2,388107,2,610,2267,180,c:40
7,1,2037153,2,660,1622,240,c:40
9,3,1114551,2,560,982,220,r:80
9,1,744729,3,1160,1282,360,c:0
9,2,1114363,2,690,1452,220,r:80
8,2,397244,2,740,1771,260,c:40
7,5,1485181,2,470,1501,220,r:80
6,4,1485180,2,1000,2301,280,c:40
4,1,744463,3,960,2851,280,c:0
7,1,1485176,2,440,3141,180,r:80
9,1,2227769,2,400,3951,160,c:40
8,2,1485184,2,600,4401,280,c:40
8,5,397275,2,390,4391,160,c:40
8,3,744340,2,390,3221,180,c:40
5,3,744763,2,850,2981,420,r:80
4,3,2191829,2,370,2901,180,c:40
5,1,744584,2,480,2596,200,r:80
6,1,743833,2,540,2326,260,c:40
2,1,744158,2,440,1906,220,c:40
3,2,2215659,2,400,2140,180,c:40
8,4,1485181,2,530,2436,220,c:40
8,1,744026,2,360,2976,180,c:40
3,1,1114016,2,400,2346,180,c:40
4,2,380065,2,210,2066,100,c:40
8,1,380050,2,320,2266,160,c:40
8,1,1115875,2,560,2456,240,c:40
5,4,386092,2,270,3721,120,c:40
5,2,399469,2,270,3601,120,c:40
3,1,2189281,2,400,3396,200,r:80
3,1,393247,2,300,4441,140,c:40
3,1,399641,2,300,4301,140,c:40
3,2,1485183,2,250,4151,120,c:40
3,1,1485181,2,440,4531,220,c:40
3,2,744569,2,360,4451,160,c:40
4,1,2227836,2,320,5041,140,c:40
2,1,2191843,2,280,5498,140,c:40
3,1,743805,2,400,18741,200,c:40
3,3,2213096,2,540,17691,260,r:80
3,2,1485183,2,560,18051,260,r:80
3,2,377473,2,250,17971,120,c:40
4,1,399639,3,600,18161,160,c:40
4,4,744633,2,530,17871,260,c:40
7,5,397625,2,630,18551,240,c:40
2,1,384431,2,320,35998,160,c:40
5,1,2101399,2,440,35988,200,c:40
5,4,2127568,2,620,35838,260,c:40
5,2,743435,2,650,36178,220,c:40
4,1,390994,2,340,35888,160,c:40
6,3,1485183,2,420,32890,140,c:40
6,2,2224443,2,290,33170,140,c:40
7,3,2222784,2,460,30645,220,c:40
5,2,381896,2,290,36340,140,c:40
3,1,1114678,2,520,36110,240,c:40
3,2,744542,2,330,36120,160,c:40
4,2,2227925,2,580,36365,260,r:80
4,1,2227899,2,380,36975,160,c:40
4,2,744000,2,250,50407,120,c:40
3,2,1485176,2,420,50452,200,c:40
3,1,1114042,2,660,50052,300,r:80
4,1,2037152,2,440,50632,220,c:40
4,1,744204,2,280,51012,140,c:40
5,1,744505,2,380,51342,180,c:40
5,2,744119,2,370,51092,180,c:40
5,1,1115728,2,460,50327,180,c:40
6,4,1485177,2,780,50967,340,c:40
4,1,744389,2,380,51157,180,c:40
3,2,743857,2,380,50617,140,c:40
4,1,392501,2,540,50117,200,c:40
4,1,743284,3,760,49487,200,c:0
4,2,742948,2,490,49357,240,r:80
5,1,399468,2,300,49607,140,c:40
3,1,393035,2,360,49790,180,c:40
4,1,744661,2,440,49110,200,c:40
4,4,744574,2,490,49210,240,c:40
4,2,394881,2,370,48930,180,c:40
4,1,1485181,2,400,48630,200,r:80
4,3,1485175,2,500,48860,240,r:80
3,2,742935,2,290,48730,140,c:40
4,3,1115057,2,490,48980,200,c:40
4,2,375643,2,320,50220,120,c:40
4,1,744197,2,380,51540,180,c:40
5,4,744478,2,510,53205,240,c:40
5,2,744040,2,210,52625,100,c:40
6,3,744350,2,370,52635,160,c:40
6,1,1114536,2,360,53010,160,c:40
7,1,743664,2,300,52720,140,c:40
5,3,2184704,2,360,50380,160,r:80
4,1,395243,2,360,49620,180,c:40
4,2,384455,2,320,50243,120,c:40
5,1,368514,2,360,50103,160,c:40
6,3,1485183,2,510,50333,220,c:40
6,1,2156115,2,400,50633,180,r:80
6,1,2227881,2,660,40192,300,c:40
4,2,743114,2,290,14778,140,c:40
5,3,2970351,2,500,15208,200,r:80
5,2,1485180,2,650,15878,240,r:80
6,1,1114721,2,420,16318,200,c:40
6,1,742936,2,660,16818,220,c:40
9,1,1115027,2,1160,16438,280,r:80
4,1,399472,2,400,16962,200,c:40
8,2,395441,2,460,16972,140,c:40
8,1,744399,2,340,17292,140,c:40
9,6,2189292,2,700,17152,280,r:80
8,2,2227876,3,830,2228,260,r:40
8,2,388470,2,410,2918,120,c:40
3,2,395388,2,290,3728,140,c:40
3,1,744143,2,320,3658,160,c:40
3,2,744034,2,260,3418,100,c:40
4,1,2222600,2,640,3218,300,c:40
5,5,743443,2,550,2978,220,c:40
6,1,2599139,2,600,2998,280,r:80
7,1,397613,2,320,3443,160,c:40
6,2,1485184,2,410,5248,200,r:80
7,2,399402,2,410,5448,160,c:40
8,3,744300,2,330,5388,140,c:40
6,1,391034,2,200,5638,80,c:40
2,1,368712,2,280,5898,140,c:40
2,1,744361,2,400,5718,200,c:40
2,2,1485184,2,600,5728,300,r:80
2,1,744111,2,200,6488,100,c:40
2,1,386656,2,280,6288,140,c:40
2,1,742767,2,400,6378,200,c:40
2,1,744130,2,360,5578,180,c:40
6,3,2227766,2,430,7348,200,c:40
6,2,1485181,2,1210,7148,600,c:40
6,2,1485184,2,330,7478,160,c:40
5,5,2599192,2,510,7328,240,r:80
5,3,390486,2,390,8018,180,c:40
5,2,744584,2,410,7838,200,c:40
4,1,2220404,2,440,8571,220,c:40
4,1,743820,2,560,8751,240,c:40
3,1,379880,2,280,8621,120,c:40
3,2,386641,2,250,8551,120,c:40
3,1,397092,2,320,8361,160,c:40
4,1,743452,2,240,8351,120,c:40
6,3,744634,2,460,8661,200,c:40
4,2,399288,2,290,7951,140,c:40
8,6,1116028,2,510,5685,240,c:40
5,2,744713,2,370,5815,180,c:40
6,2,1485180,2,470,6035,180,r:80
8,6,2227904,2,560,6835,240,r:80
6,1,1116058,2,800,6205,360,r:80
6,2,743827,2,300,5705,140,c:40
4,2,743846,2,400,6005,200,r:80
7,2,744335,2,550,6735,260,c:40
6,3,395360,2,330,6995,140,c:40
4,2,744532,2,450,7645,160,c:40
7,4,1485183,2,1230,7295,600,r:80
4,1,2186548,2,180,7660,80,c:40
4,4,744373,2,490,7520,220,r:80
5,1,2227894,2,420,7690,200,r:80
5,2,1114537,2,750,7150,260,c:40
4,2,395400,2,290,7420,140,c:40
4,4,1485184,2,540,7150,240,c:40
5,1,743806,2,320,7269,140,c:40
4,2,1115378,2,680,7329,300,r:80
4,1,743820,2,260,7709,120,c:40
4,1,744373,2,420,8004,200,c:40
6,2,399654,2,600,7904,220,c:40
6,2,1115537,2,460,8294,180,r:80
2,2,744490,2,440,9074,220,c:40
2,1,1114708,2,440,9584,220,r:80
2,1,381347,2,360,9844,180,c:40
2,1,390655,2,360,9564,180,c:40
2,1,2227914,2,360,9954,180,r:80
2,1,744285,2,360,9884,180,c:40
4,1,393205,2,380,10334,160,c:40
4,1,2224573,2,400,10054,180,r:80
3,3,399272,2,340,11624,160,c:40
5,1,373445,2,380,11364,180,c:40
3,1,393232,2,200,13084,100,c:40
3,2,2599127,2,450,12984,220,r:80
4,2,375657,2,230,12394,100,c:40
2,1,397064,2,360,12794,180,c:40
2,2,1485184,2,360,12474,180,c:40
5,4,1114210,2,320,1785,120,c:40
6,2,744663,2,720,1670,240,c:40
7,2,743820,2,190,1265,80,c:40
5,4,744137,2,340,1380,140,c:40
5,2,2222743,3,960,1540,320,r:40
4,1,744532,2,740,2520,360,r:80
7,2,2227860,3,750,1445,220,c:40
9,3,396907,2,530,3546,200,c:40
3,1,744755,2,320,2356,160,c:40
3,1,742942,2,440,2346,220,c:40
2,1,1114706,2,400,2541,200,r:80
2,1,744685,2,200,2761,100,c:40
4,1,399064,2,560,3071,200,c:40
5,2,744728,2,280,3251,120,c:40
9,6,2219869,2,570,4419,260,r:80
5,1,386429,2,300,6199,140,c:40
5,2,388487,2,290,6299,140,c:40
5,5,399457,2,450,5919,200,c:40
3,1,744752,2,400,5779,200,r:80
3,3,2227820,2,580,5979,280,c:40
3,1,744007,2,280,2232,140,c:40
3,2,379881,2,250,2372,120,c:40
2,1,337758,2,200,1502,100,c:40
2,1,381868,2,280,1382,140,c:40
2,1,373418,2,320,1242,160,c:40
2,1,337406,2,120,962,60,c:40
3,1,379671,2,400,222,180,c:40
3,1,1485182,2,700,2490,340,c:40
3,1,396907,2,340,1880,160,c:40
3,1,393189,2,480,1435,220,c:40
3,1,744506,2,700,1465,340,c:40
2,1,395245,2,280,1315,140,c:40
7,2,393190,2,560,975,260,c:40
8,4,744392,2,600,1565,160,c:40
2,1,744350,2,480,2740,240,c:40
3,1,744650,2,320,2720,160,c:40
2,1,744623,2,320,2250,160,c:40
2,1,397274,2,360,2190,180,c:40
2,1,2215656,2,360,2020,180,c:40
