agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
SARSA,7,71,-534.4999999999893,0.0821428571428571,9017.0,28.0
SARSA,7,72,-532.1999999999894,0.0821428571428571,9045.0,28.0
SARSA,7,73,-530.6999999999894,0.041666666666666616,9081.0,36.0
SARSA,7,74,-528.1999999999894,0.09615384615384612,9107.0,26.0
SARSA,7,75,-525.4999999999893,0.11249999999999998,9131.0,24.0
SARSA,7,76,-523.2999999999893,0.0758620689655172,9160.0,29.0
SARSA,7,77,-521.0999999999892,0.0758620689655172,9189.0,29.0
SARSA,7,78,-518.3999999999892,0.11249999999999998,9213.0,24.0
SARSA,7,79,-517.4999999999892,0.021428571428571394,9255.0,42.0
SARSA,7,80,-514.7999999999892,0.11249999999999998,9279.0,24.0
SARSA,7,81,-512.0999999999891,0.11249999999999998,9303.0,24.0
SARSA,7,82,-509.9999999999891,0.06999999999999997,9333.0,30.0
SARSA,7,83,-507.89999999998906,0.06999999999999997,9363.0,30.0
SARSA,7,84,-506.39999999998906,0.041666666666666616,9399.0,36.0
SARSA,7,85,-503.89999999998906,0.09615384615384612,9425.0,26.0
SARSA,7,86,-501.1999999999891,0.11249999999999998,9449.0,24.0
SARSA,7,87,-498.6999999999891,0.09615384615384612,9475.0,26.0
SARSA,7,88,-496.1999999999891,0.09615384615384612,9501.0,26.0
SARSA,7,89,-493.4999999999891,0.11249999999999998,9525.0,24.0
SARSA,7,90,-491.39999999998906,0.06999999999999997,9555.0,30.0
SARSA,7,91,-488.9999999999891,0.08888888888888885,9582.0,27.0
SARSA,7,92,-486.2999999999891,0.11249999999999998,9606.0,24.0
SARSA,7,93,-483.8999999999891,0.08888888888888885,9633.0,27.0
SARSA,7,94,-481.5999999999891,0.0821428571428571,9661.0,28.0
SARSA,7,95,-478.8999999999891,0.11249999999999998,9685.0,24.0
SARSA,7,96,-477.99999999998914,0.021428571428571394,9727.0,42.0
SARSA,7,97,-475.29999999998915,0.11249999999999998,9751.0,24.0
SARSA,7,98,-476.29999999998915,-0.016393442622950734,9812.0,61.0
SARSA,7,99,-473.79999999998915,0.09615384615384612,9838.0,26.0
SARSA,8,0,-55.30000000000059,-0.09155629139072945,604.0,604.0
SARSA,8,1,-179.8999999999975,-0.0960678488820331,1901.0,1297.0
SARSA,8,2,-403.39999999998884,-0.09776902887138728,4187.0,2286.0
SARSA,8,3,-614.9999999999808,-0.0976465159206239,6354.0,2167.0
SARSA,8,4,-640.399999999981,-0.0832786885245907,6659.0,305.0
SARSA,8,5,-647.299999999981,-0.05749999999999978,6779.0,120.0
SARSA,8,6,-658.0999999999809,-0.06792452830188654,6938.0,159.0
SARSA,8,7,-664.699999999981,-0.056410256410256196,7055.0,117.0
SARSA,8,8,-664.199999999981,0.010869565217391304,7101.0,46.0
SARSA,8,9,-661.4999999999809,0.11249999999999998,7125.0,24.0
SARSA,8,10,-658.7999999999809,0.11249999999999998,7149.0,24.0
SARSA,8,11,-674.6999999999808,-0.07571428571428584,7359.0,210.0
SARSA,8,12,-672.2999999999809,0.08888888888888885,7386.0,27.0
SARSA,8,13,-669.8999999999809,0.08888888888888885,7413.0,27.0
SARSA,8,14,-672.1999999999808,-0.031081081081080947,7487.0,74.0
SARSA,8,15,-675.6999999999808,-0.04069767441860449,7573.0,86.0
SARSA,8,16,-672.5999999999808,0.15499999999999997,7593.0,20.0
SARSA,8,17,-670.9999999999808,0.045714285714285666,7628.0,35.0
SARSA,8,18,-668.3999999999808,0.10399999999999997,7653.0,25.0
SARSA,8,19,-665.6999999999807,0.11249999999999998,7677.0,24.0
SARSA,8,20,-662.9999999999807,0.11249999999999998,7701.0,24.0
SARSA,8,21,-660.7999999999806,0.0758620689655172,7730.0,29.0
SARSA,8,22,-659.6999999999806,0.027499999999999948,7770.0,40.0
SARSA,8,23,-657.5999999999806,0.06999999999999997,7800.0,30.0
SARSA,8,24,-655.1999999999806,0.08888888888888885,7827.0,27.0
SARSA,8,25,-652.8999999999807,0.0821428571428571,7855.0,28.0
SARSA,8,26,-650.1999999999806,0.11249999999999998,7879.0,24.0
SARSA,8,27,-649.0999999999806,0.027499999999999948,7919.0,40.0
SARSA,8,28,-646.3999999999805,0.11249999999999998,7943.0,24.0
SARSA,8,29,-644.0999999999806,0.0821428571428571,7971.0,28.0
SARSA,8,30,-641.7999999999806,0.0821428571428571,7999.0,28.0
SARSA,8,31,-639.0999999999806,0.11249999999999998,8023.0,24.0
SARSA,8,32,-636.3999999999805,0.11249999999999998,8047.0,24.0
SARSA,8,33,-633.9999999999806,0.08888888888888885,8074.0,27.0
SARSA,8,34,-633.7999999999805,0.0040816326530612465,8123.0,49.0
SARSA,8,35,-631.2999999999805,0.09615384615384612,8149.0,26.0
SARSA,8,36,-628.5999999999805,0.11249999999999998,8173.0,24.0
SARSA,8,37,-625.9999999999804,0.10399999999999997,8198.0,25.0
SARSA,8,38,-623.2999999999804,0.11249999999999998,8222.0,24.0
SARSA,8,39,-621.4999999999804,0.0545454545454545,8255.0,33.0
SARSA,8,40,-621.4999999999804,3.483052626275001E-17,8306.0,51.0
SARSA,8,41,-618.7999999999804,0.11249999999999998,8330.0,24.0
SARSA,8,42,-618.7999999999804,3.483052626275001E-17,8381.0,51.0
SARSA,8,43,-616.0999999999804,0.11249999999999998,8405.0,24.0
SARSA,8,44,-613.8999999999803,0.0758620689655172,8434.0,29.0
SARSA,8,45,-611.3999999999803,0.09615384615384612,8460.0,26.0
SARSA,8,46,-608.9999999999803,0.08888888888888885,8487.0,27.0
SARSA,8,47,-606.3999999999803,0.10399999999999997,8512.0,25.0
SARSA,8,48,-603.6999999999803,0.11249999999999998,8536.0,24.0
SARSA,8,49,-600.9999999999802,0.11249999999999998,8560.0,24.0
SARSA,8,50,-612.7999999999802,-0.06982248520710041,8729.0,169.0
SARSA,8,51,-611.0999999999801,0.049999999999999954,8763.0,34.0
SARSA,8,52,-608.4999999999801,0.10399999999999997,8788.0,25.0
SARSA,8,53,-605.7999999999801,0.11249999999999998,8812.0,24.0
SARSA,8,54,-605.09999999998,0.015909090909090894,8856.0,44.0
SARSA,8,55,-602.39999999998,0.11249999999999998,8880.0,24.0
SARSA,8,56,-599.6999999999799,0.11249999999999998,8904.0,24.0
SARSA,8,57,-597.1999999999799,0.09615384615384612,8930.0,26.0
SARSA,8,58,-595.0999999999799,0.06999999999999997,8960.0,30.0
SARSA,8,59,-596.1999999999799,-0.017741935483870878,9022.0,62.0
SARSA,8,60,-593.6999999999799,0.09615384615384612,9048.0,26.0
SARSA,8,61,-591.0999999999799,0.10399999999999997,9073.0,25.0
SARSA,8,62,-588.4999999999799,0.10399999999999997,9098.0,25.0
SARSA,8,63,-590.8999999999799,-0.03199999999999986,9173.0,75.0
SARSA,8,64,-588.5999999999799,0.0821428571428571,9201.0,28.0
SARSA,8,65,-585.8999999999799,0.11249999999999998,9225.0,24.0
SARSA,8,66,-583.1999999999798,0.11249999999999998,9249.0,24.0
SARSA,8,67,-580.6999999999798,0.09615384615384612,9275.0,26.0
SARSA,8,68,-578.3999999999799,0.0821428571428571,9303.0,28.0
SARSA,8,69,-576.0999999999799,0.0821428571428571,9331.0,28.0
SARSA,8,70,-573.4999999999799,0.10399999999999997,9356.0,25.0
SARSA,8,71,-571.0999999999799,0.08888888888888885,9383.0,27.0
SARSA,8,72,-568.3999999999799,0.11249999999999998,9407.0,24.0
SARSA,8,73,-565.6999999999798,0.11249999999999998,9431.0,24.0
SARSA,8,74,-563.2999999999798,0.08888888888888885,9458.0,27.0
SARSA,8,75,-561.9999999999799,0.03421052631578942,9496.0,38.0
SARSA,8,76,-560.0999999999799,0.059374999999999956,9528.0,32.0
SARSA,8,77,-557.4999999999799,0.10399999999999997,9553.0,25.0
SARSA,8,78,-555.4999999999799,0.06451612903225802,9584.0,31.0
SARSA,8,79,-552.9999999999799,0.09615384615384612,9610.0,26.0
SARSA,8,80,-550.6999999999799,0.0821428571428571,9638.0,28.0
SARSA,8,81,-548.39999999998,0.0821428571428571,9666.0,28.0
SARSA,8,82,-546.09999999998,0.0821428571428571,9694.0,28.0
SARSA,8,83,-545.39999999998,0.015909090909090894,9738.0,44.0
SARSA,8,84,-543.49999999998,0.059374999999999956,9770.0,32.0
SARSA,8,85,-540.79999999998,0.11249999999999998,9794.0,24.0
SARSA,8,86,-538.0999999999799,0.11249999999999998,9818.0,24.0
SARSA,8,87,-535.8999999999799,0.0758620689655172,9847.0,29.0
SARSA,8,88,-533.6999999999798,0.0758620689655172,9876.0,29.0
SARSA,8,89,-533.1999999999798,0.010869565217391304,9922.0,46.0
SARSA,8,90,-531.4999999999798,0.049999999999999954,9956.0,34.0
SARSA,8,91,-529.1999999999798,0.0821428571428571,9984.0,28.0
SARSA,8,92,-526.8999999999799,0.0821428571428571,10012.0,28.0
SARSA,8,93,-524.3999999999799,0.09615384615384612,10038.0,26.0
SARSA,8,94,-521.6999999999798,0.11249999999999998,10062.0,24.0
SARSA,8,95,-518.9999999999798,0.11249999999999998,10086.0,24.0
SARSA,8,96,-516.2999999999797,0.11249999999999998,10110.0,24.0
SARSA,8,97,-513.6999999999797,0.10399999999999997,10135.0,25.0
SARSA,8,98,-511.1999999999797,0.09615384615384612,10161.0,26.0
SARSA,8,99,-508.6999999999797,0.09615384615384612,10187.0,26.0
SARSA,9,0,-246.49999999999,-0.097972972972969,2516.0,2516.0
SARSA,9,1,-279.2999999999903,-0.08654353562005347,2895.0,379.0
SARSA,9,2,-347.4999999999904,-0.09304229195088692,3628.0,733.0
SARSA,9,3,-887.1000000000456,-0.09906370479163856,9075.0,5447.0
SARSA,9,4,-1028.9000000000415,-0.09652825051054864,10544.0,1469.0
SARSA,9,5,-1142.600000000039,-0.09570707070706863,11732.0,1188.0
SARSA,9,6,-1340.4000000000317,-0.0974864465253784,13761.0,2029.0
SARSA,9,7,-1437.3000000000302,-0.09499999999999852,14781.0,1020.0
SARSA,9,8,-1503.4000000000303,-0.09283707865168572,15493.0,712.0
SARSA,9,9,-1534.0000000000305,-0.08571428571428638,15850.0,357.0
SARSA,9,10,-1599.9000000000308,-0.09281690140845106,16560.0,710.0
SARSA,9,11,-1624.400000000031,-0.08277027027027077,16856.0,296.0
SARSA,9,12,-1656.2000000000312,-0.08617886178861857,17225.0,369.0
SARSA,9,13,-1653.9000000000312,0.0821428571428571,17253.0,28.0
SARSA,9,14,-1651.6000000000313,0.0821428571428571,17281.0,28.0
SARSA,9,15,-1648.7000000000312,0.1318181818181818,17303.0,22.0
SARSA,9,16,-1648.300000000031,0.008510638297872348,17350.0,47.0
SARSA,9,17,-1647.100000000031,0.030769230769230715,17389.0,39.0
SARSA,9,18,-1645.300000000031,0.0545454545454545,17422.0,33.0
SARSA,9,19,-1642.800000000031,0.09615384615384612,17448.0,26.0
SARSA,9,20,-1640.400000000031,0.08888888888888885,17475.0,27.0
SARSA,9,21,-1638.000000000031,0.08888888888888885,17502.0,27.0
SARSA,9,22,-1651.8000000000309,-0.073015873015873,17691.0,189.0
SARSA,9,23,-1654.9000000000308,-0.037804878048780334,17773.0,82.0
SARSA,9,24,-1652.2000000000307,0.11249999999999998,17797.0,24.0
SARSA,9,25,-1649.5000000000307,0.11249999999999998,17821.0,24.0
SARSA,9,26,-1646.8000000000306,0.11249999999999998,17845.0,24.0
SARSA,9,27,-1644.1000000000306,0.11249999999999998,17869.0,24.0
SARSA,9,28,-1641.8000000000306,0.0821428571428571,17897.0,28.0
SARSA,9,29,-1639.4000000000306,0.08888888888888885,17924.0,27.0
SARSA,9,30,-1636.9000000000306,0.09615384615384612,17950.0,26.0
SARSA,9,31,-1634.2000000000305,0.11249999999999998,17974.0,24.0
SARSA,9,32,-1631.7000000000305,0.09615384615384612,18000.0,26.0
SARSA,9,33,-1629.2000000000305,0.09615384615384612,18026.0,26.0
SARSA,9,34,-1628.4000000000306,0.018604651162790673,18069.0,43.0
SARSA,9,35,-1626.5000000000305,0.059374999999999956,18101.0,32.0
SARSA,9,36,-1624.0000000000305,0.09615384615384612,18127.0,26.0
SARSA,9,37,-1621.2000000000305,0.12173913043478259,18150.0,23.0
SARSA,9,38,-1619.0000000000305,0.0758620689655172,18179.0,29.0
SARSA,9,39,-1616.7000000000305,0.0821428571428571,18207.0,28.0
SARSA,9,40,-1614.0000000000305,0.11249999999999998,18231.0,24.0
SARSA,9,41,-1611.3000000000304,0.11249999999999998,18255.0,24.0
SARSA,9,42,-1608.9000000000303,0.08888888888888885,18282.0,27.0
SARSA,9,43,-1606.2000000000303,0.11249999999999998,18306.0,24.0
SARSA,9,44,-1603.7000000000303,0.09615384615384612,18332.0,26.0
SARSA,9,45,-1601.2000000000303,0.09615384615384612,18358.0,26.0
SARSA,9,46,-1598.7000000000303,0.09615384615384612,18384.0,26.0
SARSA,9,47,-1597.2000000000303,0.041666666666666616,18420.0,36.0
SARSA,9,48,-1594.9000000000303,0.0821428571428571,18448.0,28.0
SARSA,9,49,-1592.2000000000303,0.11249999999999998,18472.0,24.0
SARSA,9,50,-1589.7000000000303,0.09615384615384612,18498.0,26.0
SARSA,9,51,-1587.2000000000303,0.09615384615384612,18524.0,26.0
SARSA,9,52,-1585.6000000000304,0.045714285714285666,18559.0,35.0
SARSA,9,53,-1583.1000000000304,0.09615384615384612,18585.0,26.0
SARSA,9,54,-1580.4000000000303,0.11249999999999998,18609.0,24.0
SARSA,9,55,-1577.8000000000304,0.10399999999999997,18634.0,25.0
SARSA,9,56,-1575.1000000000304,0.11249999999999998,18658.0,24.0
SARSA,9,57,-1572.8000000000304,0.0821428571428571,18686.0,28.0
SARSA,9,58,-1570.3000000000304,0.09615384615384612,18712.0,26.0
SARSA,9,59,-1567.4000000000303,0.1318181818181818,18734.0,22.0
SARSA,9,60,-1565.1000000000304,0.0821428571428571,18762.0,28.0
SARSA,9,61,-1562.6000000000304,0.09615384615384612,18788.0,26.0
SARSA,9,62,-1560.0000000000305,0.10399999999999997,18813.0,25.0
SARSA,9,63,-1557.7000000000305,0.0821428571428571,18841.0,28.0
SARSA,9,64,-1555.6000000000306,0.06999999999999997,18871.0,30.0
SARSA,9,65,-1552.9000000000306,0.11249999999999998,18895.0,24.0
SARSA,9,66,-1550.9000000000306,0.06451612903225802,18926.0,31.0
SARSA,9,67,-1549.0000000000305,0.059374999999999956,18958.0,32.0
SARSA,9,68,-1546.9000000000306,0.06999999999999997,18988.0,30.0
SARSA,9,69,-1544.4000000000306,0.09615384615384612,19014.0,26.0
SARSA,9,70,-1541.9000000000306,0.09615384615384612,19040.0,26.0
SARSA,9,71,-1540.3000000000306,0.045714285714285666,19075.0,35.0
SARSA,9,72,-1537.6000000000306,0.11249999999999998,19099.0,24.0
SARSA,9,73,-1535.4000000000306,0.0758620689655172,19128.0,29.0
SARSA,9,74,-1533.1000000000306,0.0821428571428571,19156.0,28.0
SARSA,9,75,-1531.4000000000306,0.049999999999999954,19190.0,34.0
SARSA,9,76,-1528.9000000000306,0.09615384615384612,19216.0,26.0
SARSA,9,77,-1526.8000000000306,0.06999999999999997,19246.0,30.0
SARSA,9,78,-1524.3000000000306,0.09615384615384612,19272.0,26.0
SARSA,9,79,-1522.1000000000306,0.0758620689655172,19301.0,29.0
SARSA,9,80,-1520.2000000000305,0.059374999999999956,19333.0,32.0
SARSA,9,81,-1517.8000000000304,0.08888888888888885,19360.0,27.0
SARSA,9,82,-1515.5000000000305,0.0821428571428571,19388.0,28.0
SARSA,9,83,-1513.4000000000306,0.06999999999999997,19418.0,30.0
SARSA,9,84,-1510.7000000000305,0.11249999999999998,19442.0,24.0
SARSA,9,85,-1508.0000000000305,0.11249999999999998,19466.0,24.0
SARSA,9,86,-1506.3000000000304,0.049999999999999954,19500.0,34.0
SARSA,9,87,-1503.7000000000305,0.10399999999999997,19525.0,25.0
SARSA,9,88,-1502.4000000000306,0.03421052631578942,19563.0,38.0
SARSA,9,89,-1500.3000000000306,0.06999999999999997,19593.0,30.0
SARSA,9,90,-1497.8000000000306,0.09615384615384612,19619.0,26.0
SARSA,9,91,-1495.4000000000306,0.08888888888888885,19646.0,27.0
SARSA,9,92,-1492.7000000000305,0.11249999999999998,19670.0,24.0
SARSA,9,93,-1490.3000000000304,0.08888888888888885,19697.0,27.0
SARSA,9,94,-1487.7000000000305,0.10399999999999997,19722.0,25.0
SARSA,9,95,-1485.0000000000305,0.11249999999999998,19746.0,24.0
SARSA,9,96,-1482.5000000000305,0.09615384615384612,19772.0,26.0
SARSA,9,97,-1480.0000000000305,0.09615384615384612,19798.0,26.0
SARSA,9,98,-1478.3000000000304,0.049999999999999954,19832.0,34.0
SARSA,9,99,-1475.4000000000303,0.1318181818181818,19854.0,22.0
Q-Learning,0,0,-50.60000000000052,-0.0908438061041302,557.0,557.0
Q-Learning,0,1,-66.00000000000054,-0.07512195121951229,762.0,205.0
Q-Learning,0,2,-156.7999999999994,-0.09468196037538981,1721.0,959.0
Q-Learning,0,3,-175.09999999999945,-0.07820512820512847,1955.0,234.0
Q-Learning,0,4,-263.19999999999845,-0.09452789699570707,2887.0,932.0
Q-Learning,0,5,-264.89999999999844,-0.024999999999999883,2955.0,68.0
Q-Learning,0,6,-312.59999999999894,-0.09034090909091,3483.0,528.0
Q-Learning,0,7,-322.79999999999893,-0.06666666666666642,3636.0,153.0
Q-Learning,0,8,-348.8999999999991,-0.0836538461538467,3948.0,312.0
Q-Learning,0,9,-370.0999999999992,-0.0806083650190118,4211.0,263.0
Q-Learning,0,10,-437.89999999999935,-0.09300411522633764,4940.0,729.0
Q-Learning,0,11,-440.89999999999935,-0.03703703703703688,5021.0,81.0
Q-Learning,0,12,-471.1999999999996,-0.0855932203389837,5375.0,354.0
Q-Learning,0,13,-498.8999999999998,-0.08445121951219571,5703.0,328.0
Q-Learning,0,14,-508.69999999999976,-0.06577181208053667,5852.0,149.0
Q-Learning,0,15,-527.9999999999999,-0.07909836065573801,6096.0,244.0
Q-Learning,0,16,-551.6,-0.0822299651567949,6383.0,287.0
Q-Learning,0,17,-577.1000000000001,-0.08333333333333387,6689.0,306.0
Q-Learning,0,18,-596.1000000000003,-0.07883817427385921,6930.0,241.0
Q-Learning,0,19,-618.9000000000003,-0.08172043010752733,7209.0,279.0
Q-Learning,0,20,-621.5000000000003,-0.033766233766233625,7286.0,77.0
Q-Learning,0,21,-635.6000000000004,-0.0734375,7478.0,192.0
Q-Learning,0,22,-643.2000000000004,-0.05984251968503914,7605.0,127.0
Q-Learning,0,23,-661.6000000000005,-0.0782978723404258,7840.0,235.0
Q-Learning,0,24,-684.9000000000007,-0.08204225352112722,8124.0,284.0
Q-Learning,0,25,-699.8000000000006,-0.07450000000000007,8324.0,200.0
Q-Learning,0,26,-710.4000000000005,-0.06751592356687873,8481.0,157.0
Q-Learning,0,27,-721.2000000000005,-0.06792452830188654,8640.0,159.0
Q-Learning,0,28,-742.5000000000006,-0.08068181818181858,8904.0,264.0
Q-Learning,0,29,-750.5000000000006,-0.061068702290076105,9035.0,131.0
Q-Learning,0,30,-752.7000000000006,-0.030136986301369732,9108.0,73.0
Q-Learning,0,31,-770.7000000000007,-0.07792207792207817,9339.0,231.0
Q-Learning,0,32,-778.1000000000007,-0.059199999999999774,9464.0,125.0
Q-Learning,0,33,-789.7000000000007,-0.06946107784431117,9631.0,167.0
Q-Learning,0,34,-803.8000000000008,-0.0734375,9823.0,192.0
Q-Learning,0,35,-807.7000000000007,-0.04333333333333316,9913.0,90.0
Q-Learning,0,36,-820.3000000000008,-0.07118644067796599,10090.0,177.0
Q-Learning,0,37,-834.7000000000007,-0.07384615384615388,10285.0,195.0
Q-Learning,0,38,-847.1000000000007,-0.07085714285714273,10460.0,175.0
Q-Learning,0,39,-849.3000000000008,-0.030136986301369732,10533.0,73.0
Q-Learning,0,40,-858.5000000000007,-0.0643356643356641,10676.0,143.0
Q-Learning,0,41,-870.5000000000007,-0.07017543859649106,10847.0,171.0
Q-Learning,0,42,-874.5000000000007,-0.04395604395604378,10938.0,91.0
Q-Learning,0,43,-882.1000000000007,-0.05984251968503914,11065.0,127.0
Q-Learning,0,44,-886.7000000000007,-0.047422680412370945,11162.0,97.0
Q-Learning,0,45,-897.7000000000007,-0.06832298136645937,11323.0,161.0
Q-Learning,0,46,-905.1000000000007,-0.059199999999999774,11448.0,125.0
Q-Learning,0,47,-909.4000000000007,-0.045744680851063646,11542.0,94.0
Q-Learning,0,48,-918.1000000000006,-0.06304347826086933,11680.0,138.0
Q-Learning,0,49,-931.5000000000006,-0.07243243243243239,11865.0,185.0
Q-Learning,0,50,-935.5000000000006,-0.04395604395604378,11956.0,91.0
Q-Learning,0,51,-941.4000000000005,-0.05363636363636343,12066.0,110.0
Q-Learning,0,52,-951.1000000000005,-0.0655405405405403,12214.0,148.0
Q-Learning,0,53,-957.0000000000005,-0.05363636363636343,12324.0,110.0
Q-Learning,0,54,-960.6000000000005,-0.04137931034482742,12411.0,87.0
Q-Learning,0,55,-967.2000000000005,-0.056410256410256196,12528.0,117.0
Q-Learning,0,56,-971.1000000000005,-0.04333333333333316,12618.0,90.0
Q-Learning,0,57,-970.4000000000004,0.015909090909090894,12662.0,44.0
Q-Learning,0,58,-980.5000000000003,-0.06644736842105238,12814.0,152.0
Q-Learning,0,59,-982.9000000000003,-0.03199999999999986,12889.0,75.0
Q-Learning,0,60,-992.6000000000003,-0.0655405405405403,13037.0,148.0
Q-Learning,0,61,-993.3000000000003,-0.012068965517241306,13095.0,58.0
Q-Learning,0,62,-998.9000000000003,-0.052336448598130636,13202.0,107.0
Q-Learning,0,63,-1001.8000000000003,-0.03624999999999985,13282.0,80.0
Q-Learning,0,64,-1008.7000000000003,-0.05749999999999978,13402.0,120.0
Q-Learning,0,65,-1011.9000000000002,-0.03855421686746972,13485.0,83.0
Q-Learning,0,66,-1011.9000000000002,3.483052626275001E-17,13536.0,51.0
Q-Learning,0,67,-1017.9000000000002,-0.05405405405405385,13647.0,111.0
Q-Learning,0,68,-1022.4000000000002,-0.04687499999999981,13743.0,96.0
Q-Learning,0,69,-1026.1000000000001,-0.04204545454545438,13831.0,88.0
Q-Learning,0,70,-1027.4,-0.0203124999999999,13895.0,64.0
Q-Learning,0,71,-1028.6000000000001,-0.019047619047618952,13958.0,63.0
Q-Learning,0,72,-1032.5000000000002,-0.04333333333333316,14048.0,90.0
Q-Learning,0,73,-1033.8000000000002,-0.0203124999999999,14112.0,64.0
Q-Learning,0,74,-1035.9,-0.02916666666666654,14184.0,72.0
Q-Learning,0,75,-1041.2,-0.05096153846153827,14288.0,104.0
Q-Learning,0,76,-1042.4,-0.019047619047618952,14351.0,63.0
Q-Learning,0,77,-1044.6000000000001,-0.030136986301369732,14424.0,73.0
Q-Learning,0,78,-1047.2,-0.033766233766233625,14501.0,77.0
Q-Learning,0,79,-1051.8,-0.047422680412370945,14598.0,97.0
Q-Learning,0,80,-1051.8999999999999,-0.001923076923076882,14650.0,52.0
Q-Learning,0,81,-1057.6,-0.052777777777777576,14758.0,108.0
Q-Learning,0,82,-1057.3999999999999,0.0040816326530612465,14807.0,49.0
Q-Learning,0,83,-1061.4999999999998,-0.04456521739130417,14899.0,92.0
Q-Learning,0,84,-1061.7999999999997,-0.005555555555555503,14953.0,54.0
Q-Learning,0,85,-1064.3999999999996,-0.033766233766233625,15030.0,77.0
Q-Learning,0,86,-1066.4999999999995,-0.02916666666666654,15102.0,72.0
Q-Learning,0,87,-1064.4999999999995,0.06451612903225802,15133.0,31.0
Q-Learning,0,88,-1062.8999999999996,0.045714285714285666,15168.0,35.0
Q-Learning,0,89,-1063.2999999999997,-0.007272727272727215,15223.0,55.0
Q-Learning,0,90,-1068.9999999999998,-0.052777777777777576,15331.0,108.0
Q-Learning,0,91,-1068.4999999999998,0.010869565217391304,15377.0,46.0
Q-Learning,0,92,-1069.4999999999998,-0.016393442622950734,15438.0,61.0
Q-Learning,0,93,-1072.9999999999998,-0.04069767441860449,15524.0,86.0
Q-Learning,0,94,-1072.7999999999997,0.0040816326530612465,15573.0,49.0
Q-Learning,0,95,-1072.1999999999998,0.013333333333333326,15618.0,45.0
Q-Learning,0,96,-1072.2999999999997,-0.001923076923076882,15670.0,52.0
Q-Learning,0,97,-1071.7999999999997,0.010869565217391304,15716.0,46.0
Q-Learning,0,98,-1072.2999999999997,-0.008928571428571366,15772.0,56.0
Q-Learning,0,99,-1075.8999999999996,-0.04137931034482742,15859.0,87.0
Q-Learning,1,0,-50.10000000000051,-0.09076086956521832,552.0,552.0
Q-Learning,1,1,-76.20000000000068,-0.0836538461538467,864.0,312.0
Q-Learning,1,2,-146.90000000000066,-0.09327176781002636,1622.0,758.0
Q-Learning,1,3,-152.30000000000064,-0.051428571428571226,1727.0,105.0
Q-Learning,1,4,-213.20000000000118,-0.09227272727272808,2387.0,660.0
Q-Learning,1,5,-266.6000000000017,-0.09128205128205225,2972.0,585.0
Q-Learning,1,6,-287.4000000000018,-0.08030888030888068,3231.0,259.0
Q-Learning,1,7,-300.20000000000175,-0.07150837988826807,3410.0,179.0
Q-Learning,1,8,-340.90000000000214,-0.08886462882096152,3868.0,458.0
Q-Learning,1,9,-378.5000000000025,-0.08805620608899375,4295.0,427.0
Q-Learning,1,10,-407.80000000000274,-0.08517441860465179,4639.0,344.0
Q-Learning,1,11,-428.50000000000284,-0.08023255813953525,4897.0,258.0
Q-Learning,1,12,-454.300000000003,-0.08349514563106851,5206.0,309.0
Q-Learning,1,13,-469.20000000000306,-0.07450000000000007,5406.0,200.0
Q-Learning,1,14,-494.20000000000323,-0.08305647840531613,5707.0,301.0
Q-Learning,1,15,-536.4000000000036,-0.08921775898520169,6180.0,473.0
Q-Learning,1,16,-552.9000000000036,-0.07638888888888905,6396.0,216.0
Q-Learning,1,17,-564.1000000000035,-0.06871165644171755,6559.0,163.0
Q-Learning,1,18,-582.7000000000036,-0.07848101265822813,6796.0,237.0
Q-Learning,1,19,-595.0000000000035,-0.07068965517241366,6970.0,174.0
Q-Learning,1,20,-624.9000000000037,-0.08542857142857208,7320.0,350.0
Q-Learning,1,21,-635.2000000000037,-0.06688311688311663,7474.0,154.0
Q-Learning,1,22,-665.400000000004,-0.08555240793201198,7827.0,353.0
Q-Learning,1,23,-667.400000000004,-0.028169014084506918,7898.0,71.0
Q-Learning,1,24,-687.800000000004,-0.08000000000000036,8153.0,255.0
Q-Learning,1,25,-696.500000000004,-0.06304347826086933,8291.0,138.0
Q-Learning,1,26,-718.4000000000041,-0.08111111111111152,8561.0,270.0
Q-Learning,1,27,-726.0000000000041,-0.05984251968503914,8688.0,127.0
Q-Learning,1,28,-733.1000000000041,-0.058196721311475186,8810.0,122.0
Q-Learning,1,29,-754.3000000000043,-0.0806083650190118,9073.0,263.0
Q-Learning,1,30,-760.6000000000042,-0.05526315789473663,9187.0,114.0
Q-Learning,1,31,-761.7000000000043,-0.017741935483870878,9249.0,62.0
Q-Learning,1,32,-774.6000000000042,-0.07166666666666657,9429.0,180.0
Q-Learning,1,33,-784.4000000000042,-0.06577181208053667,9578.0,149.0
Q-Learning,1,34,-794.1000000000041,-0.0655405405405403,9726.0,148.0
Q-Learning,1,35,-805.4000000000041,-0.06890243902439001,9890.0,164.0
Q-Learning,1,36,-819.700000000004,-0.07371134020618558,10084.0,194.0
Q-Learning,1,37,-835.800000000004,-0.07594339622641523,10296.0,212.0
Q-Learning,1,38,-849.0000000000041,-0.07213114754098354,10479.0,183.0
Q-Learning,1,39,-856.5000000000041,-0.0595238095238093,10605.0,126.0
Q-Learning,1,40,-858.300000000004,-0.02608695652173901,10674.0,69.0
Q-Learning,1,41,-866.500000000004,-0.061654135338345635,10807.0,133.0
Q-Learning,1,42,-876.000000000004,-0.06506849315068469,10953.0,146.0
Q-Learning,1,43,-884.100000000004,-0.061363636363636134,11085.0,132.0
