@relation 'riverRank Instances list'

@attribute playersLeft numeric
@attribute position numeric
@attribute riverRank numeric
@attribute id numeric

@data
5,3,1115018,4742393
5,1,-1,4742396
9,1,390627,4742777
5,5,-1,4742790
6,5,-1,4742795
7,5,-1,4742801
7,4,361574,4742807
7,3,-1,4742813
7,2,330632,4742819
7,1,-1,4742825
9,8,-1,4742839
9,7,-1,4742847
8,5,2193295,4742854
8,2,-1,4742859
9,4,368699,4742869
9,4,744677,4742878
9,9,-1,4742902
8,7,744514,4742909
8,6,-1,4742916
8,4,-1,4742922
7,5,-1,4742931
8,1,-1,4742934
8,7,386628,4742948
8,6,399599,4742955
8,3,-1,4742960
8,4,391050,4743029
8,3,2193478,4743036
8,2,375107,4743043
9,1,377853,4743050
9,9,388838,4743067
9,7,-1,4743074
9,6,-1,4743082
9,4,-1,4743089
9,2,390824,4745055
9,1,-1,4745063
9,2,-1,4749729
9,2,-1,4749738
9,1,2222767,4749746
9,8,397612,4749772
9,4,744166,4749777
8,2,-1,4749784
7,7,399458,4749797
7,6,-1,4749803
7,5,1485183,4749809
7,3,-1,4749814
7,2,-1,4749820
7,1,2227902,4749826
7,6,-1,4749838
7,2,744183,4757286
6,1,2224080,4757292
6,6,-1,4757303
7,6,337561,4757309
7,5,744041,4757315
7,3,397089,4757320
7,2,1115229,4757326
7,1,-1,4757332
8,8,-1,4757346
8,7,366332,4757353
8,6,-1,4757360
8,1,1485182,4757363
8,7,2215462,4757377
8,6,390642,4757384
9,3,386458,4757389
8,8,744767,4757413
8,7,-1,4757420
8,5,393232,4757426
8,4,-1,4757433
8,1,-1,4757438
8,8,395346,4757453
8,6,393232,4757459
8,5,-1,4757466
8,3,-1,4757472
8,2,-1,4757479
8,1,398909,4757486
8,8,744301,4757501
8,7,399638,4757508
8,5,-1,4757514
8,4,382064,4757521
7,3,744336,4757528
7,2,-1,4757534
7,1,1485177,4757540
6,5,-1,4757551
6,4,-1,4757556
6,3,379699,4757561
6,6,744196,4757570
6,3,384261,4757588
2,1,388669,4757592
2,1,388849,4757594
2,2,386473,4757597
3,1,744545,4757598
3,3,368712,4757603
3,1,368683,4757604
3,3,380050,4757609
4,1,382261,4757610
4,3,-1,4757616
4,3,390864,4757620
4,1,-1,4757622
4,2,384062,4757627
3,3,-1,4757632
3,2,390783,4757634
3,2,373473,4757637
3,2,744130,4757640
3,3,-1,4757644
3,2,744188,4757646
3,1,-1,4757648
3,2,337772,4757652
3,1,744128,4757654
3,3,1114890,4757659
3,1,393204,4757660
3,1,306830,4757663
3,1,391021,4757666
3,1,386637,4757669
4,2,-1,4757673
4,1,397583,4757676
4,3,743816,4757682
4,2,-1,4757685
4,1,-1,4757688
4,4,337589,4757695
4,1,-1,4757696
4,1,395388,4757700
4,3,375305,4757706
4,1,384076,4757708
4,2,-1,4757713
9,6,368503,4780818
8,3,1115469,4780824
8,1,-1,4780830
8,4,-1,4780841
8,2,-1,4780847
8,1,-1,4780854
8,6,742936,4780867
8,5,-1,4780874
8,4,-1,4780881
9,2,-1,4780887
9,8,-1,4780902
9,7,744638,4780910
9,6,-1,4780918
9,5,-1,4780926
9,4,-1,4780934
9,3,-1,4780942
9,1,396909,4780949
9,9,382034,4780966
9,7,-1,4780973
9,4,397597,4781482
9,2,-1,4781489
9,8,-1,4781504
8,5,363953,4781510
8,4,-1,4781517
8,3,-1,4781524
8,3,-1,4792677
7,2,-1,4792684
7,6,-1,4792695
7,5,-1,4792701
7,4,-1,4792707
6,2,744483,4792712
6,1,-1,4792717
6,4,-1,4792726
9,5,-1,4795373
9,4,-1,4795381
9,1,384276,4795387
9,9,-1,4795994
9,8,2227855,4796002
9,5,-1,4796008
9,4,388303,4796016
9,3,1115902,4796024
9,9,391031,4799687
8,6,1485177,4799693
9,1,744766,4799716
9,9,-1,4799733
9,8,-1,4799741
9,7,-1,4799749
9,6,387755,4799757
9,4,-1,4799764
9,3,-1,4799772
9,1,-1,4799789
9,4,-1,4799801
7,2,743313,4799808
7,6,-1,4799819
8,4,-1,4799824
8,3,-1,4799831
8,2,244948,4799838
9,6,-1,4799870
9,5,-1,4799878
8,6,-1,4799888
8,3,-1,4799893
8,2,-1,4799900
7,1,2227876,4799907
7,7,-1,4799920
7,6,-1,4799926
6,3,395244,4799930
6,2,-1,4799935
7,5,-1,4799944
6,2,-1,4799948
6,1,-1,4799953
8,6,744741,4799964
8,5,2227909,4799971
8,3,743804,4799977
8,2,-1,4799984
8,8,1114186,4799998
8,6,-1,4800004
8,3,2227850,4802648
8,1,-1,4802654
8,8,-1,4802669
9,8,1485179,4802677
8,5,-1,4802683
7,2,-1,4802688
9,6,-1,4802699
9,4,-1,4802706
7,6,-1,4802717
7,5,1115032,4802723
9,4,-1,4802729
9,2,375276,4802736
9,1,-1,4802744
9,9,388431,4802761
9,4,1485182,4802765
9,9,-1,4802789
9,9,-1,4802828
9,9,-1,4802837
9,8,-1,4802845
6,6,-1,4802852
6,4,-1,4802856
6,3,1115901,4802861
6,2,-1,4802866
6,1,-1,4802871
5,5,-1,4802881
5,4,386065,4802885
6,2,-1,4802888
6,6,-1,4802898
6,1,-1,4802899
6,5,744455,4802909
6,4,399289,4802914
6,1,-1,4802917
6,5,743495,4802927
6,3,-1,4802931
6,1,744217,4802935
6,6,744755,4802946
6,5,-1,4802951
6,6,-1,4802958
4,3,-1,4802961
9,7,-1,4805251
9,1,744572,4805334
9,8,393190,4805350
9,7,744697,4805358
9,7,-1,4805497
9,6,-1,4805505
9,5,-1,4805513
9,4,-1,4805521
9,3,-1,4805529
9,8,-1,4805543
9,7,-1,4805551
9,6,-1,4805559
9,5,-1,4805567
8,1,393163,4805772
8,7,-1,4805786
8,5,744314,4805792
8,2,-1,4805797
8,8,-1,4805811
8,4,-1,4805815
9,3,-1,4805822
9,1,-1,4805829
9,8,743961,4805845
9,7,744738,4805853
9,6,-1,4805861
9,4,744391,4805868
9,2,387754,4805875
9,7,-1,4805889
9,4,-1,4805895
9,6,2599074,4805976
7,2,1115227,4808291
7,7,744401,4808303
7,2,391043,4808305
6,4,-1,4808314
6,3,-1,4808319
6,3,388667,4808325
6,1,388656,4808329
6,6,390106,4808340
6,5,-1,4808345
6,4,-1,4808350
7,3,744206,4808355
8,6,1485176,4808365
8,5,-1,4808372
8,4,744583,4808379
8,3,-1,4808386
7,2,384458,4808393
7,1,744184,4808399
7,4,384232,4808409
5,5,335210,4808417
5,4,2227788,4808421
5,2,744389,4808424
5,5,743962,4808432
6,4,-1,4808436
6,6,-1,4808444
6,4,-1,4808448
7,2,386473,4808452
7,4,388853,4808461
7,2,-1,4808466
7,1,744209,4808472
7,7,-1,4808485
7,3,377826,4808488
7,2,744715,4808494
6,4,-1,4808503
6,3,-1,4808508
6,1,-1,4808512
6,5,368348,4808522
6,4,-1,4808527
6,3,390459,4808532
6,2,-1,4808537
6,1,-1,4808542
6,6,-1,4808553
5,3,-1,4808556
5,1,743963,4808559
6,5,744723,4808568
6,4,-1,4808573
6,6,743103,4808581
6,5,-1,4808586
6,4,744522,4808591
8,4,-1,4808597
9,4,382073,4808605
9,3,-1,4808613
9,1,-1,4808620
8,6,1485180,4808634
8,4,743478,4808640
9,3,1485184,4808647
9,9,-1,4808662
9,8,2194168,4808670
9,7,399654,4808678
8,5,2224993,4812861
8,4,-1,4812868
8,4,-1,4812876
7,1,-1,4812881
6,6,743494,4812893
7,4,-1,4812897
7,3,-1,4812903
8,1,1485181,4812908
8,8,2227852,4812923
7,6,-1,4812929
7,3,398726,4812933
7,2,743469,4812939
7,5,-1,4812949
6,6,-1,4812957
7,4,-1,4812961
7,3,744165,4812967
7,7,744157,4812978
8,7,743858,4812985
7,5,-1,4812991
8,4,-1,4812997
8,3,2158157,4813004
8,2,-1,4813011
8,8,-1,4813025
9,5,399627,4813050
9,3,2227812,4813057
9,2,743846,4813065
9,1,386234,4813073
8,7,-1,4813088
8,6,1114029,4813095
9,4,-1,4813101
4,2,1114215,4824008
4,3,384257,4824013
5,1,382260,4824015
5,1,-1,4824020
5,5,-1,4824029
5,4,337196,4824033
5,3,2227906,4824037
5,5,-1,4824044
6,5,-1,4824049
6,4,744645,4824054
7,5,-1,4824061
7,4,744520,4824067
7,3,-1,4824073
5,1,393036,4824078
5,3,-1,4824085
5,5,385895,4824092
6,1,-1,4824093
6,6,1485184,4824104
7,2,1115564,4824106
7,7,-1,4824118
7,5,-1,4824123
7,4,-1,4824129
7,3,397036,4824135
6,1,-1,4824140
6,4,-1,4824149
7,3,-1,4824154
9,8,-1,4824166
9,7,744535,4824174
9,4,-1,4824180
9,2,-1,4824537
9,1,-1,4824545
9,3,-1,4824596
9,2,394515,4824604
8,1,-1,4824612
7,5,-1,4824624
7,2,-1,4824628
7,5,-1,4824638
8,6,-1,4824646
8,4,2227784,4824652
7,2,-1,4824658
7,6,377854,4824669
6,2,-1,4824672
6,4,-1,4824680
6,4,-1,4824686
6,2,-1,4824690
9,7,363954,4831882
9,2,335210,4831906
9,7,-1,4831920
9,3,1485179,4920060
9,2,-1,4920068
9,1,-1,4920076
9,7,-1,4920141
9,1,-1,4920224
9,7,397597,4920239
9,7,-1,4920248
8,5,-1,4920255
9,4,-1,4920262
9,9,386441,4920296
9,8,744625,4920304
9,6,1485183,4920311
9,5,-1,4920319
9,3,1116042,4920326
9,8,744287,4930382
8,8,397261,4930411
8,7,1485182,4930418
8,6,-1,4930425
8,4,-1,4930431
8,3,-1,4930438
6,6,393008,4930449
5,4,2227894,4930453
5,3,-1,4930457
5,5,368531,4930464
5,4,368347,4930468
6,3,-1,4930472
6,1,-1,4930476
6,6,-1,4930487
6,5,744353,4930492
6,3,373275,4930496
5,5,393176,4930504
5,4,-1,4930508
7,5,-1,4930569
7,4,-1,4930575
9,2,-1,4930580
9,1,397596,4930588
8,5,744210,4930601
8,3,1485180,4930607
8,2,-1,4930614
8,1,335209,4930621
8,8,-1,4930636
9,5,-1,4930641
9,4,744673,4930649
9,3,399655,4930657
9,2,-1,4930665
9,1,744132,4930673
9,9,390656,4930690
9,9,743131,4930859
8,6,-1,4930865
9,6,-1,4930873
6,2,-1,4931138
5,3,-1,4931145
9,8,-1,4940809
9,7,-1,4940817
9,3,-1,4940822
8,5,1485179,4944036
8,3,744766,4944042
8,6,744742,4944053
8,4,-1,4944059
9,2,-1,4944065
9,9,-1,4944081
9,8,1115060,4944089
9,6,-1,4944096
9,5,2189098,4944104
9,4,337407,4944112
9,3,390865,4944120
9,2,373108,4944128
9,1,-1,4944456
9,9,-1,4944473
9,8,-1,4944481
9,7,-1,4944489
9,6,-1,4944557
9,4,-1,4944564
9,8,-1,4944587
9,6,-1,4944654
9,5,-1,4944662
9,4,-1,4944670
9,4,-1,4944679
9,9,2227890,4944753
7,7,-1,4944760
7,5,379854,4944765
8,5,-1,4944772
8,4,-1,4944779
8,3,1115059,4944786
9,2,-1,4944793
8,1,-1,4944801
8,8,-1,4944816
7,7,744690,4944823
8,7,-1,4944830
9,4,-1,4944835
9,3,-1,4944843
9,2,-1,4944851
9,7,744687,4944865
9,4,388443,4944871
8,8,-1,4945014
4,3,395415,4945457
3,1,361572,4945459
3,1,393063,4945462
3,3,743485,4945467
3,3,391019,4945557
9,2,-1,4987809
8,1,-1,4987817
8,7,-1,4987831
8,6,-1,4987838
8,3,-1,4987843
9,2,1485184,4989042
9,1,-1,4989050
9,8,-1,4989066
9,7,-1,4989074
9,6,-1,4989082
9,4,396895,4989089
8,2,377671,4989096
8,1,743657,4989103
7,7,-1,4989117
7,6,-1,4989123
7,3,743313,4989127
7,7,396712,4989138
7,6,-1,4989144
7,5,384455,4989150
7,4,-1,4989156
6,1,743843,4989160
5,5,399654,4989170
5,4,-1,4989174
5,3,-1,4989178
4,3,-1,4989183
4,1,743662,4989185
3,3,386641,4989191
4,3,-1,4989194
4,2,-1,4989197
3,2,743297,4989201
3,2,368711,4989204
3,3,388669,4989208
3,1,1115547,4989209
3,2,744223,4989213
3,1,379329,4989215
3,3,-1,4989220
3,1,2227832,4989221
3,3,744308,4989226
3,2,386092,4989228
3,1,393018,4989230
4,4,2227844,4989236
4,3,337757,4989239
5,2,-1,4989242
5,1,-1,4989246
5,5,-1,4989255
5,4,744753,4989259
4,2,744145,4989262
4,1,-1,4989265
4,4,397626,4989272
4,3,-1,4989275
4,2,-1,4989278
4,1,-1,4989281
4,4,-1,4989288
4,3,-1,4989291
4,4,742765,4989296
4,2,396542,4989298
4,3,383502,4989303
4,1,397274,4989305
5,4,390683,4989312
5,2,-1,4989315
5,1,744197,4989319
5,5,-1,4989328
4,3,393036,4989331
4,3,398923,4989335
3,3,388781,4989339
9,1,-1,4997494
9,9,-1,4997511
9,7,1485182,4998048
9,8,-1,5002973
9,6,744223,5002980
9,2,744533,5003055
9,1,-1,5003063
9,9,744350,5020845
9,6,244767,5020851
9,4,386572,5024227
9,1,-1,5024233
9,2,-1,5024263
9,1,-1,5024271
8,6,-1,5024285
8,5,-1,5024292
8,4,-1,5024299
7,7,399654,5024310
8,6,-1,5024316
8,5,-1,5024323
8,3,-1,5024329
8,2,395443,5024336
8,1,-1,5024343
8,7,-1,5024357
8,6,-1,5024364
9,6,-1,5024372
9,5,-1,5024380
9,3,-1,5024387
9,9,-1,5024452
9,8,-1,5024460
9,7,-1,5024468
8,8,-1,5024478
9,4,-1,5024482
9,3,-1,5024490
9,1,-1,5024497
9,9,399260,5024514
9,8,-1,5024522
9,6,-1,5024529
9,5,-1,5024537
9,2,-1,5024543
9,1,-1,5024551
8,6,-1,5024565
8,5,1115719,5024572
8,4,1485179,5024579
8,3,-1,5024586
8,2,383881,5024593
8,1,-1,5024600
8,8,-1,5024615
8,7,393203,5024622
9,7,399653,5024630
9,6,-1,5024638
9,5,-1,5024646
9,3,-1,5024663
9,2,-1,5024671
9,9,-1,5024687
9,8,-1,5024695
8,4,-1,5024700
9,1,399654,5024705
9,9,-1,5024722
9,8,-1,5024730
9,7,-1,5024738
9,5,-1,5024745
7,2,-1,5024771
9,1,-1,5024777
7,7,743996,5024792
7,6,1115046,5024798
7,5,744765,5024804
7,4,-1,5024810
7,3,-1,5024816
8,1,-1,5024821
2,2,1114891,5034968
2,1,743791,5034969
2,2,1485177,5034972
3,2,1485181,5034974
3,1,393036,5034976
3,3,1114384,5034981
3,2,2189293,5034983
3,3,1485177,5034987
3,2,373108,5034989
3,1,-1,5034991
3,3,-1,5034996
3,3,1116058,5034999
4,2,386653,5035001
5,1,-1,5035004
5,4,-1,5035012
5,3,-1,5035016
5,2,398923,5035020
5,1,-1,5035024
5,5,394712,5035033
5,4,744507,5035037
5,3,-1,5035041
6,2,-1,5035045
6,1,1485183,5035050
6,6,744183,5035061
6,5,-1,5035066
6,3,1485184,5035070
6,2,-1,5035075
6,1,2222418,5035080
6,6,-1,5035091
6,5,-1,5035096
8,4,368709,5035101
8,3,-1,5035108
8,2,-1,5035115
8,1,-1,5035122
8,8,399654,5035137
9,8,-1,5035145
9,5,-1,5035161
9,6,744753,5035191
9,4,395388,5035198
9,3,743781,5035206
9,2,386625,5035214
9,1,395443,5035222
9,9,1485178,5035239
9,7,-1,5035246
9,6,2227854,5035254
9,4,-1,5035261
8,3,-1,5035269
8,2,-1,5035276
6,1,1485184,5035283
6,5,-1,5035293
6,3,-1,5035297
7,2,2227779,5035302
7,1,1485179,5035308
7,7,-1,5035321
6,3,-1,5035324
6,2,1114328,5035329
6,6,-1,5035339
5,5,-1,5035344
5,4,386654,5035348
6,3,744015,5035352
6,1,-1,5035356
6,6,-1,5035367
8,6,-1,5035373
8,4,1485175,5035379
9,3,-1,5035386
6,5,-1,5035869
7,4,743976,5035874
5,2,2227861,5035879
5,5,1114819,5035887
6,5,-1,5035892
7,5,1485183,5035898
6,4,-1,5035904
6,2,-1,5035908
6,5,-1,5035917
6,2,-1,5035920
6,1,-1,5035925
6,4,395400,5035934
7,3,-1,5035939
7,2,743479,5035945
7,1,-1,5035951
7,7,-1,5035964
8,7,744736,5035971
8,6,-1,5035978
8,1,-1,5035981
9,9,-1,5035997
9,7,-1,5036004
9,5,-1,5036011
9,4,-1,5036019
9,2,1485178,5036026
9,6,-1,5036049
9,5,-1,5036057
9,3,-1,5036064
8,1,-1,5036071
8,8,-1,5036086
8,6,-1,5036092
8,5,744558,5036099
8,3,744002,5036105
8,1,368684,5036111
8,8,2227854,5036126
9,8,-1,5036134
9,6,-1,5036151
8,4,-1,5041840
8,3,368700,5041847
7,1,-1,5041853
7,5,-1,5041864
9,3,744686,5041869
9,7,-1,5041912
9,6,-1,5041920
9,5,-1,5041988
9,7,743963,5046902
9,8,-1,5047352
9,9,-1,5047402
9,8,1485181,5047410
9,7,-1,5047418
8,6,744619,5047426
8,5,744366,5047433
8,4,-1,5047440
8,3,-1,5047447
7,2,395216,5047454
7,1,-1,5047460
7,7,399613,5047473
8,3,386456,5047476
8,8,-1,5047489
8,7,-1,5047496
8,2,383909,5047499
8,1,399639,5047506
9,9,1485182,5047522
9,8,-1,5047530
8,6,-1,5047537
8,4,-1,5047543
8,3,-1,5047550
8,1,-1,5047556
8,7,-1,5047570
8,6,743779,5047577
8,5,744183,5047584
9,1,1485182,5053211
9,9,-1,5053228
9,6,-1,5053234
9,4,399442,5053241
9,4,-1,5053250
9,9,395415,5053274
9,9,-1,5053283
9,5,-1,5059206
9,2,-1,5059212
8,1,-1,5059220
8,7,744542,5059234
8,6,-1,5059241
8,4,-1,5059247
8,3,-1,5059254
8,6,1115537,5059295
8,5,-1,5059302
9,2,-1,5059307
9,9,-1,5059323
8,7,-1,5059330
8,6,-1,5059337
8,4,-1,5059343
7,2,-1,5059349
7,1,-1,5059355
7,7,744532,5059368
7,6,383712,5059374
8,5,2227799,5059380
8,4,-1,5059387
8,3,-1,5059394
8,8,-1,5059407
8,7,-1,5059414
8,6,-1,5059421
8,5,-1,5059428
7,4,-1,5059435
7,7,-1,5059445
7,6,-1,5059451
7,4,-1,5059456
7,3,-1,5059462
7,7,1485183,5059473
7,6,-1,5059479
7,5,-1,5059485
7,4,743649,5059491
7,3,-1,5059497
7,7,-1,5059508
9,6,1114145,5059514
9,5,-1,5059522
9,4,-1,5059530
8,2,743800,5059537
9,1,-1,5059764
9,4,394894,5059776
9,5,2227802,5059816
9,4,-1,5059824
9,3,-1,5059832
9,2,-1,5059840
9,1,-1,5059848
9,9,-1,5059865
9,8,-1,5059873
9,7,379838,5059881
9,5,-1,5059888
9,2,-1,5059894
8,7,744127,5059908
9,5,242570,5059914
9,3,744317,5059921
8,8,397063,5059945
8,7,-1,5059952
8,6,-1,5059959
8,5,-1,5059966
8,4,-1,5059973
7,2,-1,5064123
6,1,-1,5064129
4,1,-1,5064135
4,4,-1,5064142
4,2,-1,5064144
4,1,377642,5064147
4,2,743636,5064152
4,3,-1,5064157
5,5,388639,5064163
5,1,-1,5064164
5,5,-1,5064173
4,1,-1,5064174
5,5,-1,5064182
4,2,382023,5064184
4,1,-1,5064187
8,4,-1,5072644
9,2,-1,5072700
9,9,1116058,5072716
9,7,390867,5072723
9,6,-1,5077145
9,3,-1,5077291
9,2,397077,5077299
9,1,386443,5077307
9,8,744752,5077323
8,4,-1,5077328
8,3,399655,5077335
7,1,383880,5077341
7,7,2070472,5077354
7,5,-1,5077359
7,4,743443,5077365
7,3,-1,5077371
7,2,1114887,5077377
6,5,1485180,5077387
6,1,744378,5077389
6,6,-1,5077400
6,4,743126,5077404
6,3,744025,5077409
6,2,744688,5077414
6,6,-1,5077424
6,5,1485184,5077429
6,4,-1,5077434
6,3,743677,5077439
6,6,399456,5077448
6,5,374911,5077453
5,3,-1,5077457
5,4,-1,5077463
4,3,-1,5077467
7,5,-1,5116531
7,4,744373,5116537
7,3,744532,5116543
6,6,-1,5116553
7,5,744503,5116558
6,3,1485181,5116563
7,1,-1,5116567
7,7,-1,5116580
7,6,2227804,5116586
7,3,-1,5116590
7,2,-1,5116596
8,5,-1,5116606
8,4,393230,5116613
8,3,-1,5116620
8,7,-1,5116632
9,7,1115214,5116640
9,6,-1,5116648
8,3,-1,5116654
8,2,-1,5116661
8,1,-1,5116668
8,8,-1,5116683
7,5,388274,5116688
7,4,744739,5116694
7,7,-1,5116704
8,7,399472,5116711
8,5,2227844,5116717
8,2,-1,5116722
8,1,384453,5116729
8,8,743130,5116744
8,7,395414,5116751
9,6,1115718,5116758
9,3,-1,5116764
9,9,361560,5116779
9,8,-1,5116787
9,6,-1,5116794
9,5,-1,5116802
9,4,-1,5116810
9,3,-1,5116818
8,2,1485184,5116826
8,8,-1,5116840
8,7,-1,5116847
8,6,744285,5116854
8,4,744732,5116860
8,3,-1,5116867
9,2,743300,5116874
9,5,-1,5116916
8,3,-1,5116923
8,2,398923,5116930
7,1,-1,5116937
7,7,366292,5116950
8,6,-1,5116956
8,5,-1,5116963
8,4,-1,5116970
8,2,-1,5116976
9,8,-1,5116990
9,7,-1,5116998
9,6,-1,5117006
9,5,-1,5117014
9,4,744736,5117022
9,2,337758,5117029
9,3,-1,5117069
9,2,379865,5117077
9,9,-1,5117093
9,8,-1,5117101
9,7,-1,5117109
9,6,-1,5117117
9,4,-1,5169850
8,2,384431,5169857
8,7,-1,5169870
8,5,744002,5169876
8,4,-1,5169883
8,2,1115398,5169889
8,1,-1,5169896
8,8,-1,5169911
9,7,-1,5169918
9,3,-1,5169923
9,1,-1,5169930
9,9,-1,5169947
9,5,743846,5169952
8,3,397624,5169959
8,3,1485184,5169967
8,2,-1,5169974
9,1,-1,5169981
9,9,-1,5169998
9,8,368489,5170006
9,6,-1,5170013
9,4,743986,5170020
9,3,-1,5170028
8,7,-1,5170041
8,6,-1,5170048
9,4,-1,5170054
8,1,-1,5170230
8,8,399652,5170245
7,7,-1,5170252
8,7,-1,5170259
8,4,-1,5170264
8,3,-1,5170271
8,1,-1,5170277
9,5,-1,5170289
9,4,2098668,5170297
8,3,-1,5170305
9,7,-1,5232316
9,5,-1,5232323
9,1,-1,5232378
9,9,-1,5232395
9,7,1115398,5232402
8,3,-1,5232407
8,2,-1,5232414
7,1,-1,5232421
6,6,-1,5232433
6,4,386473,5232437
6,3,-1,5232442
6,2,-1,5232447
7,1,2227831,5232452
7,7,744222,5232465
8,5,399653,5232470
8,1,-1,5232474
8,8,-1,5232489
7,6,-1,5232495
9,5,-1,5318156
9,1,-1,5318171
9,7,-1,5318186
9,5,-1,5318193
9,4,744528,5318201
9,3,743988,5318209
9,1,397613,5318216
9,7,1485184,5318231
9,2,-1,5318265
8,8,392865,5318280
8,7,-1,5318287
8,6,397271,5318294
8,5,390681,5318301
8,4,743829,5318308
9,9,-1,5318321
9,8,-1,5318329
9,4,-1,5318334
9,3,-1,5318342
8,1,-1,5318349
8,8,-1,5318364
8,7,744729,5318371
8,5,744699,5318377
7,3,-1,5318383
7,2,373474,5318389
7,7,-1,5318401
7,6,743857,5318407
8,5,-1,5318413
9,3,-1,5318419
9,1,368657,5318426
9,9,-1,5318443
9,7,743435,5318460
8,4,-1,5318466
8,3,368700,5318473
9,4,384459,5319360
9,1,2227923,5319366
8,7,399653,5319461
8,6,-1,5319468
8,5,337040,5319475
8,3,-1,5319481
8,1,2219868,5319487
8,8,391047,5319502
8,6,373418,5319508
7,1,397556,5319511
7,6,-1,5319523
7,2,381698,5319526
7,1,-1,5319532
7,6,395438,5319544
7,4,388823,5319549
7,3,-1,5319555
8,3,399287,5319562
8,1,-1,5319568
8,6,-1,5319581
6,4,-1,5319587
8,1,379881,5354366
8,8,-1,5354381
7,6,-1,5354387
8,4,-1,5354392
8,3,-1,5354399
9,9,-1,5354413
9,8,744765,5354421
8,5,-1,5354427
8,2,-1,5354432
8,7,-1,5354445
8,5,-1,5354451
6,3,395442,5354457
6,1,-1,5354461
6,6,-1,5354472
6,5,-1,5354477
6,4,395415,5354482
6,3,-1,5354487
5,1,388851,5354491
5,4,335351,5354499
4,2,-1,5354502
4,2,368686,5354506
4,3,393036,5354511
4,2,-1,5354514
4,1,-1,5354517
4,4,743495,5354524
4,3,386612,5354527
6,3,399444,5354531
5,5,377852,5354539
5,4,-1,5354543
5,3,-1,5354547
5,5,-1,5354554
5,3,-1,5354557
5,4,335393,5354563
5,3,-1,5354567
6,1,368531,5363179
6,6,390851,5363190
6,5,397091,5363195
6,4,-1,5363200
6,2,386092,5363204
6,1,-1,5363209
6,6,2227887,5363220
6,4,-1,5363224
6,3,335210,5363229
8,2,363771,5363234
8,1,-1,5363241
7,7,-1,5363255
7,5,382079,5363260
7,4,-1,5363266
8,3,-1,5363272
8,3,-1,5363280
8,2,399637,5363287
8,8,386653,5363301
9,5,744179,5363306
8,2,-1,5363312
7,5,-1,5363323
7,4,-1,5363329
6,1,397612,5363333
6,6,392149,5363344
7,5,-1,5363349
9,9,743820,5363360
9,8,-1,5363368
9,7,-1,5363376
9,6,743673,5363384
8,3,2163213,5363390
9,1,-1,5363396
9,9,-1,5363413
8,7,-1,5363420
9,6,2158171,5363427
9,6,-1,5363476
8,8,-1,5363487
6,6,-1,5363493
7,5,1485181,5363498
7,4,-1,5363504
8,3,-1,5363510
8,8,-1,5363523
7,4,-1,5369113
7,3,-1,5369119
7,2,-1,5369125
7,1,-1,5369131
6,5,-1,5369142
6,4,-1,5369147
5,2,-1,5369151
5,1,-1,5369155
5,5,-1,5369164
5,3,-1,5369167
5,2,373459,5369171
5,1,-1,5369175
5,5,-1,5369184
5,1,1485182,5369185
5,5,744340,5369194
5,4,397581,5369198
4,1,-1,5369200
7,2,-1,5369205
8,5,744716,5369215
8,4,375628,5369222
7,3,399638,5369229
7,7,-1,5369240
7,3,-1,5369243
7,1,-1,5369248
7,5,-1,5369259
7,4,-1,5369265
6,2,2215656,5369270
6,5,744366,5369279
7,5,390811,5369285
7,3,385882,5369290
7,2,-1,5369296
8,7,-1,5369308
9,6,1114551,5369315
9,3,-1,5369321
9,2,399641,5369329
8,1,2194221,5369337
8,8,-1,5369352
7,5,-1,5369357
8,8,-1,5369367
8,4,-1,5369371
9,1,-1,5369376
9,8,-1,5369392
9,7,394698,5369400
9,6,-1,5369408
9,3,-1,5369414
9,2,744688,5369422
9,1,-1,5369430
9,9,-1,5369447
9,8,2224447,5369455
9,6,-1,5369632
8,3,-1,5369638
7,2,1485184,5369645
7,5,399288,5369655
6,2,368517,5369659
6,6,744635,5369669
6,5,744729,5369674
7,5,-1,5369680
7,4,384443,5369686
7,3,-1,5369692
6,2,743130,5369698
6,5,-1,5369707
6,1,-1,5369709
7,6,743996,5369720
7,5,-1,5369726
7,1,-1,5369729
8,8,-1,5369743
7,5,-1,5369748
7,4,-1,5369754
6,2,744677,5369759
7,7,-1,5369770
6,5,1114539,5369775
7,5,743454,5369781
7,3,-1,5369786
7,6,-1,5369796
7,5,743976,5369802
9,2,379882,5369806
9,8,-1,5369831
9,7,-1,5369839
8,5,-1,5369846
8,2,744294,5369851
8,1,-1,5369858
9,7,-1,5369872
9,6,744027,5369880
9,3,390850,5369886
9,2,373458,5369894
9,1,-1,5369902
9,9,384416,5369919
9,8,-1,5369927
9,6,375305,5369934
9,5,-1,5369942
9,3,744555,5369949
8,1,744170,5369956
8,8,-1,5369971
8,7,-1,5369978
9,4,-1,5369993
9,3,-1,5370001
9,2,-1,5370009
9,9,-1,5370025
9,7,397612,5370032
9,6,-1,5370040
9,4,-1,5370067
9,5,-1,5370107
9,4,-1,5370115
8,3,-1,5370123
7,1,-1,5370129
8,8,-1,5370143
9,8,377868,5370151
9,6,2224966,5370158
9,5,-1,5370166
9,1,-1,5370171
9,9,392515,5370188
9,8,-1,5370196
9,7,-1,5370204
8,5,743105,5370211
8,4,-1,5370218
7,3,1485182,5370225
7,2,-1,5370231
8,1,386656,5370237
8,8,399625,5370252
9,8,-1,5370260
9,7,-1,5370268
9,4,-1,5370274
8,3,-1,5370282
